time_s,time_us,time_steady,num_ch,svid_0,flags_0,quality_0,cno_0,svid_1,flags_1,quality_1,cno_1,svid_2,flags_2,quality_2,cno_2,svid_3,flags_3,quality_3,cno_3,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,time_steady_from_launch,mins_steady_from_launch,baro_altitude,baro_pressure
1656912449,370000,5794199,16,25,12,3,28,31,4,4,27,29,4,4,22,20,4,4,18,57,11,0,2022-07-04T08:27:29,3084,51.406166666666664,3083226,51.387100000000004,18396.856410045257,7108.825297891843
1656912454,365000,5799193,16,25,12,4,28,31,4,4,27,29,4,4,25,20,4,4,19,195,11,0,2022-07-04T08:27:34,3089,51.48941666666666,3088220,51.47033333333333,18420.007234035522,7083.097626760279
1656912456,352000,5801180,16,25,12,4,27,31,4,4,25,29,4,4,23,20,4,4,18,250,11,0,2022-07-04T08:27:36,3091,51.52253333333333,3090207,51.50345,18429.704516999635,7072.325205676259
1656912457,369000,5802198,16,25,12,4,28,31,4,4,25,5,4,4,19,20,4,4,19,23,11,0,2022-07-04T08:27:37,3092,51.53948333333334,3091225,51.52041666666666,18434.667847032095,7066.811591060029
1656912458,337000,5803166,16,25,12,4,28,31,4,4,26,5,4,4,20,12,12,3,20,51,11,0,2022-07-04T08:27:38,3093,51.555616666666666,3092193,51.536550000000005,18438.107099099165,7062.999816681943
1656912459,356000,5804185,16,25,12,4,29,31,4,4,26,5,4,4,20,12,12,3,17,80,11,0,2022-07-04T08:27:39,3094,51.5726,3093212,51.553533333333334,18441.195010192972,7059.580875202592
1656912460,376000,5805205,16,25,12,4,29,31,4,4,27,5,4,4,20,6,4,1,0,109,11,0,2022-07-04T08:27:40,3095,51.589600000000004,3094232,51.57053333333333,18447.96226367168,7052.096884766606
1656912461,346000,5806175,16,25,12,4,29,31,4,4,27,5,4,4,20,6,4,1,0,137,11,0,2022-07-04T08:27:41,3096,51.60576666666667,3095202,51.5867,18454.307705203864,7045.083261802574
1656912462,367000,5807195,16,31,4,4,26,4,4,4,25,20,4,4,21,6,4,1,0,166,11,0,2022-07-04T08:27:42,3097,51.62278333333334,3096222,51.6037,18457.77926439277,7041.249034334763
1656912463,337000,5808165,16,25,12,4,27,31,4,4,26,5,4,4,20,20,4,4,20,194,11,0,2022-07-04T08:27:43,3098,51.63895,3097192,51.61986666666667,18462.814760383837,7035.695182350292
1656912464,357000,5809185,16,25,12,4,28,31,4,4,25,5,4,4,20,20,4,4,20,223,11,0,2022-07-04T08:27:44,3099,51.65595,3098212,51.63686666666667,18469.063107130798,7028.806393516434
1656912470,349000,5815178,16,25,12,4,28,31,4,4,25,29,4,3,21,16,4,3,20,135,11,0,2022-07-04T08:27:50,3105,51.75581666666667,3104205,51.73675,18497.212298631297,6997.855038759691
1656912471,367000,5816196,16,25,12,4,28,31,4,4,26,5,4,4,19,6,4,0,0,164,11,0,2022-07-04T08:27:51,3106,51.77278333333334,3105223,51.75371666666667,18502.86778079146,6991.654595791804
1656912472,335000,5817164,16,25,12,4,28,31,4,4,25,5,4,4,20,6,4,1,0,192,11,0,2022-07-04T08:27:52,3107,51.788916666666665,3106191,51.76985,18507.666242387106,6986.394533571003
1656912473,353000,5818182,16,25,12,4,27,31,4,4,26,5,4,4,20,6,4,1,0,221,11,0,2022-07-04T08:27:53,3108,51.805883333333334,3107209,51.78681666666667,18510.42833481878,6983.370172311348
1656912474,371000,5819199,16,25,12,4,27,31,4,4,25,5,4,4,20,20,4,4,20,250,11,0,2022-07-04T08:27:54,3109,51.82285,3108226,51.80376666666667,18513.329444388168,6980.19513776337
1656912477,375000,5822203,16,25,12,4,28,31,4,4,26,18,4,3,23,20,4,3,20,80,11,0,2022-07-04T08:27:57,3112,51.87291666666667,3111230,51.853833333333334,18530.36689911022,6961.574264634501
1656912478,345000,5823173,16,25,12,4,28,31,4,4,26,18,4,3,21,20,4,4,20,108,11,0,2022-07-04T08:27:58,3113,51.88908333333333,3112200,51.87,18533.388658981832,6958.278468109893
1656912479,365000,5824194,17,25,12,4,27,31,4,4,25,20,4,4,21,18,4,3,17,137,11,0,2022-07-04T08:27:59,3114,51.90608333333333,3113221,51.88701666666667,18536.61885023706,6954.755561188924
1656912480,335000,5825164,15,25,12,4,27,31,4,4,25,5,4,4,20,20,4,4,20,165,11,0,2022-07-04T08:28:00,3115,51.92225,3114191,51.90318333333333,18540.56784147938,6950.452373407694
1656912481,355000,5826184,15,25,12,4,28,31,4,4,26,23,4,3,24,6,4,0,0,194,11,0,2022-07-04T08:28:01,3116,51.93925,3115211,51.92018333333333,18545.396779619376,6945.192495159244
1656912482,325000,5827154,16,25,12,4,28,31,4,4,26,23,4,3,22,20,4,4,20,222,11,0,2022-07-04T08:28:02,3117,51.955416666666665,3116181,51.93635,18550.75009219866,6939.363557454764
1656912483,345000,5828174,15,25,12,4,28,31,4,4,26,20,4,4,21,11,4,3,20,251,11,0,2022-07-04T08:28:03,3118,51.97241666666666,3117201,51.95335,18554.649347398008,6935.124276289215
1656912484,365000,5829194,16,25,12,4,29,31,4,4,27,5,4,4,21,20,4,4,21,24,11,0,2022-07-04T08:28:04,3119,51.98941666666666,3118221,51.97035,18558.808984848674,6930.603395311237
1656912485,333000,5830161,15,25,12,4,29,31,4,4,27,5,4,3,22,20,4,4,21,52,11,0,2022-07-04T08:28:05,3120,52.00555,3119188,51.986466666666665,18562.93873778818,6926.116677567037
1656912486,350000,5831179,16,25,12,4,28,31,4,4,26,5,4,4,21,20,4,4,21,81,11,0,2022-07-04T08:28:06,3121,52.0225,3120206,52.003433333333334,18566.61519860816,6922.125833878352
1656912487,368000,5832197,16,25,12,4,28,31,4,4,26,5,4,4,21,20,4,4,20,110,11,0,2022-07-04T08:28:07,3122,52.03946666666666,3121224,52.0204,18571.807936771173,6916.495101361759
1656912488,336000,5833165,16,25,12,4,28,31,4,4,26,5,4,4,20,20,4,4,20,138,11,0,2022-07-04T08:28:08,3123,52.0556,3122192,52.03653333333333,18577.33216783343,6910.507251732101
1656912489,354000,5834183,16,25,12,4,28,31,4,4,25,5,4,4,20,20,4,4,19,167,11,0,2022-07-04T08:28:09,3124,52.07256666666667,3123210,52.0535,18583.413645171768,6903.924341801386
1656912490,372000,5835201,16,25,12,4,27,31,4,4,24,5,4,4,20,6,4,1,0,196,11,0,2022-07-04T08:28:10,3125,52.08953333333333,3124228,52.07046666666667,18589.495122510103,6897.341431870669
1656912491,339000,5836168,16,25,12,4,28,31,4,4,25,5,4,4,20,6,4,1,0,224,11,0,2022-07-04T08:28:11,3126,52.10565,3125195,52.08658333333334,18589.810546875,6897.0
1656912492,357000,5837186,16,25,12,4,28,31,4,4,25,5,4,4,20,24,12,3,7,253,11,0,2022-07-04T08:28:12,3127,52.122616666666666,3126213,52.103550000000006,18593.00398611111,6893.549333333333
1656912493,377000,5838206,16,25,12,4,29,31,4,4,26,5,4,4,19,24,12,3,8,26,11,0,2022-07-04T08:28:13,3128,52.13961666666667,3127233,52.12055,18598.122805195922,6888.019248395967
1656912494,346000,5839175,16,25,12,4,29,31,4,4,27,5,4,4,19,24,12,3,10,54,11,0,2022-07-04T08:28:14,3129,52.155766666666665,3128202,52.136700000000005,18603.122637754117,6882.62223365929
1656912495,364000,5840193,16,25,12,4,28,31,4,4,25,4,4,4,18,5,4,4,19,83,11,0,2022-07-04T08:28:15,3130,52.17273333333333,3129220,52.153666666666666,18608.466335483143,6876.858980957283
1656912496,332000,5841161,15,25,12,4,28,31,4,4,26,5,4,4,20,6,4,1,0,111,11,0,2022-07-04T08:28:16,3131,52.18886666666666,3130188,52.1698,18613.726844379664,6871.190022455546
1656912497,351000,5842180,16,25,12,4,28,31,4,4,27,5,4,4,21,6,4,1,0,140,11,0,2022-07-04T08:28:17,3132,52.205850000000005,3131207,52.18678333333333,18619.47034407811,6865.005644231353
1656912498,371000,5843200,16,25,12,4,27,31,4,4,26,5,4,4,20,20,4,4,18,169,11,0,2022-07-04T08:28:18,3133,52.22285,3132227,52.203783333333334,18624.348196437753,6859.759095099638
1656912499,340000,5844169,16,25,12,4,28,31,4,4,25,5,4,4,19,20,4,4,15,197,11,0,2022-07-04T08:28:19,3134,52.239000000000004,3133196,52.21993333333333,18628.057276755837,6855.770969660916
1656912500,358000,5845187,16,29,4,3,33,31,4,4,25,5,4,4,20,20,4,4,16,226,11,0,2022-07-04T08:28:20,3135,52.25596666666667,3134214,52.2369,18631.091238477515,6852.509886547811
1656912501,375000,5846204,16,29,4,3,32,31,4,4,26,5,4,4,22,20,4,4,20,254,11,0,2022-07-04T08:28:21,3136,52.27291666666667,3135231,52.25385000000001,18636.464304345624,6846.740842787683
1656912502,344000,5847173,15,29,4,5,32,31,4,4,26,5,4,4,23,20,4,4,21,25,11,0,2022-07-04T08:28:22,3137,52.28906666666667,3136200,52.269999999999996,18641.66302975171,6841.1642393655375
1656912503,365000,5848194,16,25,12,4,28,29,4,4,26,31,4,4,25,20,4,4,19,53,11,0,2022-07-04T08:28:23,3138,52.306083333333326,3137221,52.287016666666666,18646.140032296476,6836.363510392611
1656912504,336000,5849165,16,25,12,4,28,29,4,4,28,31,4,4,24,20,4,4,18,80,11,0,2022-07-04T08:28:24,3139,52.322266666666664,3138192,52.3032,18649.278210251876,6832.999769053119
1656912507,348000,5852177,16,29,4,4,32,31,4,4,26,5,4,4,24,20,4,4,17,163,11,0,2022-07-04T08:28:27,3142,52.37246666666667,3141204,52.3534,18661.541236781453,6819.877223427333
1656912508,367000,5853196,16,29,4,4,28,31,4,4,26,5,4,4,22,20,4,4,18,191,11,0,2022-07-04T08:28:28,3143,52.389450000000004,3142223,52.37038333333333,18666.390704485566,6814.69532538955
1656912509,335000,5854164,16,29,4,4,31,31,4,4,30,5,4,4,22,20,4,4,19,218,11,0,2022-07-04T08:28:29,3144,52.40558333333333,3143191,52.386516666666665,18671.3746068687,6809.371769019248
1656912510,354000,5855183,16,29,4,4,30,31,4,4,30,20,4,4,21,6,4,1,0,246,11,0,2022-07-04T08:28:30,3145,52.42256666666666,3144210,52.4035,18675.810362482815,6804.639780018331
1656912511,373000,5856202,16,31,4,4,30,4,4,4,22,20,4,4,21,6,4,1,0,19,11,0,2022-07-04T08:28:31,3146,52.439550000000004,3145229,52.42048333333333,18683.861748801697,6796.059354683359
1656912512,342000,5857171,16,31,4,4,29,25,12,4,27,29,4,4,23,6,4,1,0,47,11,0,2022-07-04T08:28:32,3147,52.4557,3146198,52.43663333333333,18691.195485979984,6788.24592145015
1656912513,361000,5858190,16,31,4,4,29,25,12,4,27,29,4,4,23,5,4,4,18,76,11,0,2022-07-04T08:28:33,3148,52.47268333333333,3147217,52.45361666666667,18695.05569887651,6784.141188318228
1656912514,330000,5859159,16,31,4,4,29,29,4,4,24,4,4,4,19,5,4,4,18,104,11,0,2022-07-04T08:28:34,3149,52.48883333333333,3148186,52.46976666666667,18698.608261335783,6780.364033613446
1656912515,349000,5860178,16,31,4,4,29,29,4,4,25,20,4,4,21,6,4,1,0,133,11,0,2022-07-04T08:28:35,3150,52.50581666666667,3149205,52.48675,18701.831660539217,6776.938823529411
1656912516,368000,5861197,16,31,4,4,29,11,4,3,26,25,12,4,26,29,4,4,23,162,11,0,2022-07-04T08:28:36,3151,52.5228,3150224,52.50373333333334,18705.68104962267,6772.849918962723
1656912517,337000,5862166,16,31,4,4,28,11,4,3,26,5,4,4,25,25,12,4,25,190,11,0,2022-07-04T08:28:37,3152,52.53895,3151193,52.51988333333334,18709.900691319446,6768.369955555555
1656912518,357000,5863186,16,31,4,4,28,25,12,4,27,5,4,4,27,6,4,2,28,219,11,0,2022-07-04T08:28:38,3153,52.55595,3152213,52.536883333333336,18713.78676412563,6764.249257278669
1656912519,376000,5864205,16,25,12,4,28,31,4,4,28,5,4,4,28,20,4,4,25,248,11,0,2022-07-04T08:28:39,3154,52.57293333333334,3153232,52.553866666666664,18723.78819444445,6753.653594771238
1656912520,346000,5865175,16,25,12,4,28,31,4,4,27,5,4,4,26,20,4,4,24,20,11,0,2022-07-04T08:28:40,3155,52.5891,3154202,52.570033333333335,18727.637218169762,6749.577984084881
1656912521,365000,5866194,16,2,12,4,26,25,12,4,26,31,4,4,26,20,4,4,23,49,11,0,2022-07-04T08:28:41,3156,52.60608333333333,3155221,52.58701666666666,18730.421992244228,6746.633613038569
1656912522,385000,5867214,16,2,12,4,26,11,4,4,25,25,12,4,25,31,4,4,24,78,11,0,2022-07-04T08:28:42,3157,52.623083333333334,3156241,52.604016666666666,18736.263213298775,6740.461271583023
1656912527,373000,5872203,16,25,12,4,28,11,4,4,25,31,4,4,25,29,4,3,18,217,11,0,2022-07-04T08:28:47,3162,52.70621666666667,3161230,52.68716666666667,18760.409727718627,6715.007471481622
1656912528,343000,5873172,16,25,12,4,28,11,4,4,26,20,4,4,25,31,4,4,25,245,11,0,2022-07-04T08:28:48,3163,52.72238333333333,3162199,52.703316666666666,18766.350596208875,6708.75232927887
1656912529,363000,5874192,16,2,12,4,27,25,12,4,27,31,4,4,25,29,4,4,16,18,11,0,2022-07-04T08:28:49,3164,52.73938333333333,3163219,52.72031666666667,18772.597695033674,6702.174757065666
1656912530,332000,5875161,16,2,12,4,27,25,12,4,27,31,4,4,25,29,4,4,15,46,11,0,2022-07-04T08:28:50,3165,52.75553333333333,3164188,52.736466666666665,18776.570244936465,6698.002122241087
1656912531,352000,5876181,16,2,12,4,27,11,4,4,27,25,12,4,27,31,4,4,23,75,11,0,2022-07-04T08:28:51,3166,52.77253333333333,3165208,52.75346666666667,18780.63516300432,6693.733371757925
1656912532,371000,5877200,16,2,12,4,27,25,12,4,27,5,4,4,23,20,4,4,23,104,11,0,2022-07-04T08:28:52,3167,52.78951666666667,3166227,52.77045,18783.9961928134,6690.209452449567
1656912533,341000,5878170,16,2,12,4,27,25,12,4,27,5,4,4,23,20,4,4,23,132,11,0,2022-07-04T08:28:53,3168,52.805683333333334,3167197,52.78661666666667,18787.503384250896,6686.532488254587
1656912534,360000,5879189,16,2,12,4,28,11,4,4,27,25,12,4,27,20,4,4,24,161,11,0,2022-07-04T08:28:54,3169,52.82266666666667,3168216,52.803599999999996,18792.039206983627,6681.778989824914
1656912535,380000,5880209,16,2,12,4,28,11,4,4,28,25,12,4,27,20,4,4,23,190,11,0,2022-07-04T08:28:55,3170,52.839666666666666,3169236,52.8206,18797.764022238764,6675.786150385604
1656912536,349000,5881179,16,2,12,4,29,11,4,4,28,25,12,4,26,20,4,4,24,218,11,0,2022-07-04T08:28:56,3171,52.85581666666667,3170206,52.83676666666667,18805.20631812716,6668.001767352184
1656912537,369000,5882198,16,2,12,4,28,11,4,4,28,25,12,4,25,31,4,4,21,247,11,0,2022-07-04T08:28:57,3172,52.87281666666667,3171225,52.85375,18810.780013809446,6662.1800807537
1656912538,387000,5883216,17,2,12,4,28,11,4,4,27,25,12,4,26,22,4,3,22,20,11,0,2022-07-04T08:28:58,3173,52.889783333333334,3172243,52.87071666666667,18816.028576786117,6656.699596231492
1656912544,349000,5889178,16,2,12,4,29,11,4,4,28,25,12,4,28,29,4,4,23,191,11,0,2022-07-04T08:29:04,3179,52.98915,3178205,52.970083333333335,18833.439437705296,6638.555120152136
1656912545,369000,5890198,16,2,12,4,27,11,4,4,27,25,12,4,27,29,4,4,23,220,11,0,2022-07-04T08:29:05,3180,53.006150000000005,3179225,52.98708333333333,18841.850663917903,6629.815970386037
1656912546,342000,5891171,16,2,12,4,28,11,4,4,28,25,12,4,27,29,4,4,23,248,11,0,2022-07-04T08:29:06,3181,53.02236666666667,3180198,53.003299999999996,18852.25005164265,6619.010576414595
1656912547,365000,5892194,16,2,12,4,28,11,4,4,28,25,12,4,27,29,4,4,22,21,11,0,2022-07-04T08:29:07,3182,53.03941666666666,3181221,53.02035,18857.077940742925,6614.003430531733
1656912548,388000,5893218,17,2,12,4,29,11,4,4,28,25,12,4,26,20,4,4,22,50,11,0,2022-07-04T08:29:08,3183,53.056466666666665,3182245,53.037416666666665,18861.309653228185,6609.616638078902
1656912549,361000,5894191,16,2,12,4,29,11,4,4,28,25,12,4,28,29,4,4,22,78,11,0,2022-07-04T08:29:09,3184,53.07268333333333,3183218,53.05363333333333,18865.506686454515,6605.268560953255
1656912550,334000,5895164,16,2,12,4,30,11,4,4,29,25,12,4,28,29,4,4,23,106,11,0,2022-07-04T08:29:10,3185,53.088899999999995,3184191,53.069849999999995,18869.390741364,6601.24747937672
1656912551,358000,5896187,16,2,12,4,30,11,4,4,29,15,4,2,28,25,12,4,28,135,11,0,2022-07-04T08:29:11,3186,53.10596666666667,3185214,53.0869,18873.384287637487,6597.116406966085
1656912552,381000,5897210,16,2,12,4,30,11,4,4,29,25,12,4,29,29,4,4,23,163,11,0,2022-07-04T08:29:12,3187,53.123016666666665,3186237,53.103950000000005,18878.484713040863,6591.846153846154
1656912553,354000,5898183,16,2,12,4,30,11,4,4,30,20,4,4,26,25,12,4,23,190,11,0,2022-07-04T08:29:13,3188,53.13923333333333,3187210,53.12016666666667,18884.402923248625,6585.736263736264
1656912554,377000,5899206,16,2,12,4,29,11,4,4,28,20,4,4,26,25,12,4,23,218,11,0,2022-07-04T08:29:14,3189,53.156283333333334,3188233,53.13721666666667,18890.62525525535,6579.31240188383
1656912559,340000,5904170,16,20,4,4,31,25,12,4,29,29,4,4,24,31,4,4,20,99,11,0,2022-07-04T08:29:19,3194,53.239000000000004,3193197,53.219950000000004,18910.724050827797,6558.61503208066
1656912560,364000,5905193,16,20,4,4,30,25,12,4,29,29,4,4,25,31,4,4,21,127,11,0,2022-07-04T08:29:20,3195,53.25606666666667,3194220,53.236999999999995,18913.50707193302,6555.755439512619
1656912561,337000,5906167,16,20,4,4,30,25,12,4,29,29,4,4,25,31,4,4,21,155,11,0,2022-07-04T08:29:21,3196,53.272283333333334,3195194,53.253233333333334,18921.75477827187,6547.287206266318
1656912562,361000,5907190,16,2,12,4,28,11,4,4,28,20,4,4,24,25,12,4,24,184,11,0,2022-07-04T08:29:22,3197,53.28935,3196217,53.27028333333333,18926.22316485889,6542.700880946389
1656912563,334000,5908164,16,2,12,4,28,11,4,4,28,20,4,4,26,25,12,4,26,212,11,0,2022-07-04T08:29:23,3198,53.305566666666664,3197191,53.286516666666664,18929.087383097627,6539.762043795621
1656912564,358000,5909187,16,2,12,4,28,11,12,4,27,20,4,4,27,25,12,4,27,241,11,0,2022-07-04T08:29:24,3199,53.322633333333336,3198214,53.30356666666667,18933.73144109955,6535.005004314063
1656912565,331000,5910160,16,2,12,4,28,20,4,4,28,25,12,4,28,29,4,4,23,13,11,0,2022-07-04T08:29:25,3200,53.33885,3199187,53.31978333333333,18938.650484995145,6529.96790336497
1656912566,355000,5911184,16,2,12,4,27,11,12,4,27,20,4,4,27,25,12,4,27,42,11,0,2022-07-04T08:29:26,3201,53.355916666666666,3200211,53.33685,18942.760716945464,6525.760678276811
1656912567,328000,5912157,15,2,12,4,31,11,12,4,31,20,4,4,28,25,12,4,26,70,11,0,2022-07-04T08:29:27,3202,53.37213333333333,3201184,53.35306666666667,18945.37761568372,6523.0851512373965
1656912568,351000,5913180,16,2,12,4,30,11,12,4,30,20,4,4,28,25,12,4,28,99,11,0,2022-07-04T08:29:28,3203,53.389183333333335,3202207,53.37011666666667,18949.608630704446,6518.7626137841335
1656912569,374000,5914203,16,2,12,4,29,11,12,4,29,20,4,4,29,25,12,4,29,128,11,0,2022-07-04T08:29:29,3204,53.40623333333333,3203230,53.387166666666666,18958.074997079202,6510.115669700912
1656912570,334000,5915164,16,25,12,4,29,20,4,4,28,29,4,4,25,31,4,4,21,152,11,0,2022-07-04T08:29:30,3205,53.42223333333333,3204191,53.40318333333333,18963.860039827123,6504.214731452345
1656912571,358000,5916187,16,22,4,2,29,25,12,4,28,29,4,4,24,31,4,4,21,181,11,0,2022-07-04T08:29:31,3206,53.4393,3205214,53.420233333333336,18969.21819226192,6498.753106832364
1656912572,331000,5917161,16,2,12,4,28,20,4,4,28,25,12,4,28,29,4,4,24,209,11,0,2022-07-04T08:29:32,3207,53.45551666666667,3206188,53.43646666666667,18972.566435770357,6495.343906333156
1656912573,354000,5918184,16,20,4,4,28,25,12,4,28,29,4,4,23,31,4,4,20,238,11,0,2022-07-04T08:29:33,3208,53.472566666666665,3207211,53.453516666666665,18975.775645705828,6492.0772751463555
1656912574,327000,5919157,16,25,12,4,28,11,12,4,25,29,4,4,24,31,4,4,19,10,11,0,2022-07-04T08:29:34,3209,53.48878333333334,3208184,53.46973333333334,18978.958968107996,6488.83908939478
1656912575,351000,5920180,17,20,4,4,28,25,12,4,28,29,4,4,25,31,4,4,20,39,11,0,2022-07-04T08:29:35,3210,53.50585,3209207,53.48678333333333,18982.524741134854,6485.212648945921
1656912576,324000,5921154,15,2,12,4,32,11,12,4,28,20,4,4,28,22,4,3,28,67,11,0,2022-07-04T08:29:36,3211,53.52206666666667,3210181,53.50301666666667,18986.864090069317,6480.802749770852
1656912577,348000,5922177,16,2,12,4,31,11,12,4,29,20,4,4,29,25,12,4,29,96,11,0,2022-07-04T08:29:37,3212,53.53913333333333,3211204,53.52006666666667,18990.55978209498,6477.048395967002
1656912578,371000,5923201,16,2,12,4,30,11,12,4,30,20,4,4,29,25,12,4,29,125,11,0,2022-07-04T08:29:38,3213,53.55618333333334,3212228,53.53713333333334,19000.95598223387,6466.504796929964
1656912579,344000,5924174,16,2,12,4,29,11,12,4,28,20,4,4,28,25,12,4,28,153,11,0,2022-07-04T08:29:39,3214,53.5724,3213201,53.55335,19006.166051750115,6461.2255912674345
1656912580,368000,5925198,16,2,12,4,28,11,12,4,28,20,4,4,27,25,12,4,27,182,11,0,2022-07-04T08:29:40,3215,53.58946666666667,3214225,53.57041666666667,19009.999435619124,6457.344451182535
1656912586,356000,5931185,16,11,12,4,29,2,12,4,29,25,12,4,29,29,4,4,26,97,11,0,2022-07-04T08:29:46,3221,53.68926666666667,3220212,53.6702,19036.596105884295,6430.4783139591655
1656912587,329000,5932158,15,2,12,4,29,11,12,4,29,25,12,4,29,29,4,4,25,125,11,0,2022-07-04T08:29:47,3222,53.70548333333333,3221185,53.686416666666666,19041.78658374646,6425.250708215297
1656912588,352000,5933182,16,2,12,4,29,11,12,4,29,25,12,4,28,29,4,3,24,154,11,0,2022-07-04T08:29:48,3223,53.72253333333333,3222209,53.70348333333333,19047.096745096864,6419.902620924782
1656912589,375000,5934205,16,2,12,4,29,11,12,4,29,20,4,4,28,25,12,4,28,183,11,0,2022-07-04T08:29:49,3224,53.739583333333336,3223232,53.720533333333336,19049.26239573345,6417.722778606435
1656912590,348000,5935178,15,2,12,4,28,11,12,4,28,25,12,4,27,29,4,3,22,211,11,0,2022-07-04T08:29:50,3225,53.7558,3224205,53.73675,19053.301550385826,6413.6622586307785
1656912591,371000,5936201,16,2,12,4,29,11,12,4,28,25,12,4,27,29,4,3,22,240,11,0,2022-07-04T08:29:51,3226,53.77285,3225228,53.7538,19058.662021375803,6408.274897600937
1656912596,334000,5941163,15,2,12,4,29,11,12,4,29,25,12,4,28,29,4,4,21,125,11,0,2022-07-04T08:29:56,3231,53.85556666666666,3230190,53.8365,19106.271211253912,6360.632547864507
1656912597,307000,5942136,13,2,12,4,29,11,12,4,29,25,12,4,28,29,4,4,22,152,11,0,2022-07-04T08:29:57,3232,53.87178333333333,3231163,53.852716666666666,19087.55650825863,6379.317689530692
1656912598,329000,5943159,15,2,12,4,29,11,12,4,28,25,12,4,27,29,4,4,23,180,11,0,2022-07-04T08:29:58,3233,53.88881666666667,3232186,53.86976666666667,19106.03527900138,6360.870036101078
1656912599,348000,5944178,15,2,12,4,29,11,12,4,28,25,12,4,27,29,4,4,23,208,11,0,2022-07-04T08:29:59,3234,53.9058,3233205,53.88675,19115.870149958053,6351.073825503355
1656912600,368000,5945198,16,2,12,4,29,11,12,4,28,25,12,4,28,29,4,4,23,236,11,0,2022-07-04T08:30:00,3235,53.9228,3234225,53.903749999999995,19124.125026216443,6342.859060402685
